Nivel,Probabilidad
12419,1.41003948110547e-07
12420,1.41003948110547e-07
12421,2.11505922165821e-07
12422,0
12423,7.05019740552735e-08
12424,7.05019740552735e-08
12425,2.11505922165821e-07
12426,1.41003948110547e-07
12427,0
12428,0
12429,0
12430,7.05019740552735e-08
12431,7.05019740552735e-08
12432,7.05019740552735e-08
12433,0
12434,7.05019740552735e-08
12435,0
12436,0
12437,7.05019740552735e-08
12438,0
12439,2.11505922165821e-07
12440,1.41003948110547e-07
12441,1.41003948110547e-07
12442,0
12443,0
12444,0
12445,7.05019740552735e-08
12446,7.05019740552735e-08
12447,0
12448,0
12449,1.41003948110547e-07
12450,7.05019740552735e-08
12451,0
12452,7.05019740552735e-08
12453,0
12454,0
12455,0
12456,7.05019740552735e-08
12457,1.41003948110547e-07
12458,1.41003948110547e-07
12459,7.05019740552735e-08
12460,2.11505922165821e-07
12461,0
12462,1.41003948110547e-07
12463,7.05019740552735e-08
12464,1.41003948110547e-07
12465,0
12466,7.05019740552735e-08
12467,0
12468,0
12469,1.41003948110547e-07
12470,0
12471,0
12472,0
12473,7.05019740552735e-08
12474,0
12475,0
12476,7.05019740552735e-08
12477,7.05019740552735e-08
12478,0
12479,7.05019740552735e-08
12480,7.05019740552735e-08
12481,2.11505922165821e-07
12482,0
12483,7.05019740552735e-08
12484,0
12485,1.41003948110547e-07
12486,7.05019740552735e-08
12487,1.41003948110547e-07
12488,7.05019740552735e-08
12489,0
12490,0
12491,1.41003948110547e-07
12492,7.05019740552735e-08
12493,0
12494,1.41003948110547e-07
12495,0
12496,7.05019740552735e-08
12497,1.41003948110547e-07
12498,1.41003948110547e-07
12499,7.05019740552735e-08
12500,7.05019740552735e-08
12501,0
12502,7.05019740552735e-08
12503,7.05019740552735e-08
12504,7.05019740552735e-08
12505,7.05019740552735e-08
12506,7.05019740552735e-08
12507,1.41003948110547e-07
12508,0
12509,0
12510,0
12511,1.41003948110547e-07
12512,2.11505922165821e-07
12513,0
12514,7.05019740552735e-08
12515,1.41003948110547e-07
12516,2.11505922165821e-07
12517,0
12518,0
12519,0
12520,1.41003948110547e-07
12521,0
12522,7.05019740552735e-08
12523,1.41003948110547e-07
12524,7.05019740552735e-08
12525,7.05019740552735e-08
12526,7.05019740552735e-08
12527,0
12528,0
12529,7.05019740552735e-08
12530,7.05019740552735e-08
12531,0
12532,7.05019740552735e-08
12533,7.05019740552735e-08
12534,7.05019740552735e-08
12535,0
12536,2.82007896221094e-07
12537,0
12538,0
12539,0
12540,0
12541,0
12542,7.05019740552735e-08
12543,0
12544,0
12545,0
12546,7.05019740552735e-08
12547,0
12548,7.05019740552735e-08
12549,7.05019740552735e-08
12550,1.41003948110547e-07
12551,0
12552,0
12553,0
12554,7.05019740552735e-08
12555,0
12556,0
12557,0
12558,0
12559,2.11505922165821e-07
12560,0
12561,0
12562,1.41003948110547e-07
12563,0
12564,0
12565,0
12566,1.41003948110547e-07
12567,1.41003948110547e-07
12568,7.05019740552735e-08
12569,0
12570,0
12571,7.05019740552735e-08
12572,1.41003948110547e-07
12573,1.41003948110547e-07
12574,1.41003948110547e-07
12575,0
12576,0
12577,7.05019740552735e-08
12578,0
12579,1.41003948110547e-07
12580,1.41003948110547e-07
12581,0
12582,0
12583,0
12584,0
12585,1.41003948110547e-07
12586,0
12587,0
12588,7.05019740552735e-08
12589,7.05019740552735e-08
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,1.41003948110547e-07
12599,7.05019740552735e-08
12600,0
12601,0
12602,0
12603,7.05019740552735e-08
12604,0
12605,0
12606,7.05019740552735e-08
12607,1.41003948110547e-07
12608,7.05019740552735e-08
12609,7.05019740552735e-08
12610,7.05019740552735e-08
12611,7.05019740552735e-08
12612,0
12613,0
12614,0
12615,7.05019740552735e-08
12616,7.05019740552735e-08
12617,7.05019740552735e-08
12618,0
12619,0
12620,7.05019740552735e-08
12621,2.11505922165821e-07
12622,7.05019740552735e-08
12623,1.41003948110547e-07
12624,7.05019740552735e-08
12625,7.05019740552735e-08
12626,0
12627,7.05019740552735e-08
12628,7.05019740552735e-08
12629,0
12630,7.05019740552735e-08
12631,7.05019740552735e-08
12632,0
12633,0
12634,7.05019740552735e-08
12635,7.05019740552735e-08
12636,7.05019740552735e-08
12637,0
12638,2.82007896221094e-07
12639,2.11505922165821e-07
12640,0
12641,7.05019740552735e-08
12642,0
12643,0
12644,7.05019740552735e-08
12645,0
12646,7.05019740552735e-08
12647,1.41003948110547e-07
12648,7.05019740552735e-08
12649,0
12650,7.05019740552735e-08
12651,0
12652,7.05019740552735e-08
12653,0
12654,7.05019740552735e-08
12655,0
12656,7.05019740552735e-08
12657,7.05019740552735e-08
12658,7.05019740552735e-08
12659,7.05019740552735e-08
12660,7.05019740552735e-08
12661,0
12662,0
12663,7.05019740552735e-08
12664,2.11505922165821e-07
12665,0
12666,7.05019740552735e-08
12667,1.41003948110547e-07
12668,0
12669,1.41003948110547e-07
12670,0
12671,7.05019740552735e-08
12672,7.05019740552735e-08
12673,1.41003948110547e-07
12674,0
12675,7.05019740552735e-08
12676,0
12677,3.52509870276368e-07
12678,7.05019740552735e-08
12679,0
12680,0
12681,7.05019740552735e-08
12682,1.41003948110547e-07
12683,7.05019740552735e-08
12684,7.05019740552735e-08
12685,0
12686,7.05019740552735e-08
12687,7.05019740552735e-08
12688,2.11505922165821e-07
12689,0
12690,1.41003948110547e-07
12691,2.11505922165821e-07
12692,0
12693,1.41003948110547e-07
12694,1.41003948110547e-07
12695,1.41003948110547e-07
12696,0
12697,1.41003948110547e-07
12698,7.05019740552735e-08
12699,0
12700,7.05019740552735e-08
12701,0
12702,7.05019740552735e-08
12703,7.05019740552735e-08
12704,2.11505922165821e-07
12705,2.11505922165821e-07
12706,7.05019740552735e-08
12707,1.41003948110547e-07
12708,0
12709,0
12710,0
12711,7.05019740552735e-08
12712,7.05019740552735e-08
12713,1.41003948110547e-07
12714,7.05019740552735e-08
12715,0
12716,0
12717,0
12718,7.05019740552735e-08
12719,7.05019740552735e-08
12720,0
12721,0
12722,2.11505922165821e-07
12723,0
12724,0
12725,7.05019740552735e-08
12726,7.05019740552735e-08
12727,7.05019740552735e-08
12728,0
12729,0
12730,0
12731,1.41003948110547e-07
12732,0
12733,1.41003948110547e-07
12734,1.41003948110547e-07
12735,0
12736,0
12737,0
12738,0
12739,0
12740,1.41003948110547e-07
12741,0
12742,7.05019740552735e-08
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,7.05019740552735e-08
12751,1.41003948110547e-07
12752,2.11505922165821e-07
12753,0
12754,7.05019740552735e-08
12755,0
12756,7.05019740552735e-08
12757,1.41003948110547e-07
12758,7.05019740552735e-08
12759,7.05019740552735e-08
12760,0
12761,0
12762,2.11505922165821e-07
12763,0
12764,7.05019740552735e-08
12765,0
12766,7.05019740552735e-08
12767,1.41003948110547e-07
12768,1.41003948110547e-07
12769,0
12770,0
12771,0
12772,0
12773,0
12774,7.05019740552735e-08
12775,1.41003948110547e-07
12776,1.41003948110547e-07
12777,1.41003948110547e-07
12778,7.05019740552735e-08
12779,7.05019740552735e-08
12780,1.41003948110547e-07
12781,0
12782,7.05019740552735e-08
12783,0
12784,0
12785,7.05019740552735e-08
12786,0
12787,2.11505922165821e-07
12788,0
12789,0
12790,7.05019740552735e-08
12791,0
12792,1.41003948110547e-07
12793,7.05019740552735e-08
12794,7.05019740552735e-08
12795,7.05019740552735e-08
12796,7.05019740552735e-08
12797,1.41003948110547e-07
12798,2.82007896221094e-07
12799,1.41003948110547e-07
12800,1.41003948110547e-07
12801,1.41003948110547e-07
12802,0
12803,2.11505922165821e-07
12804,1.41003948110547e-07
12805,0
12806,0
12807,7.05019740552735e-08
12808,3.52509870276368e-07
12809,0
12810,2.11505922165821e-07
12811,0
12812,0
12813,2.11505922165821e-07
12814,0
12815,7.05019740552735e-08
12816,7.05019740552735e-08
12817,1.41003948110547e-07
12818,7.05019740552735e-08
12819,2.82007896221094e-07
12820,0
12821,0
12822,7.05019740552735e-08
12823,0
12824,0
12825,7.05019740552735e-08
12826,0
12827,0
12828,1.41003948110547e-07
12829,7.05019740552735e-08
12830,2.11505922165821e-07
12831,1.41003948110547e-07
12832,0
12833,1.41003948110547e-07
12834,0
12835,0
12836,1.41003948110547e-07
12837,7.05019740552735e-08
12838,7.05019740552735e-08
12839,0
12840,7.05019740552735e-08
12841,7.05019740552735e-08
12842,2.11505922165821e-07
12843,7.05019740552735e-08
12844,0
12845,1.41003948110547e-07
12846,0
12847,0
12848,0
12849,1.41003948110547e-07
12850,0
12851,1.41003948110547e-07
12852,0
12853,0
12854,7.05019740552735e-08
12855,0
12856,0
12857,0
12858,0
12859,0
12860,0
12861,1.41003948110547e-07
12862,0
12863,0
12864,1.41003948110547e-07
12865,0
12866,1.41003948110547e-07
12867,0
12868,2.11505922165821e-07
12869,7.05019740552735e-08
12870,2.11505922165821e-07
12871,7.05019740552735e-08
12872,7.05019740552735e-08
12873,7.05019740552735e-08
12874,0
12875,0
12876,0
12877,7.05019740552735e-08
12878,7.05019740552735e-08
12879,0
12880,0
12881,1.41003948110547e-07
12882,7.05019740552735e-08
12883,2.82007896221094e-07
12884,1.41003948110547e-07
12885,0
12886,1.41003948110547e-07
12887,2.11505922165821e-07
12888,0
12889,7.05019740552735e-08
12890,0
12891,7.05019740552735e-08
12892,0
12893,1.41003948110547e-07
12894,0
12895,0
12896,7.05019740552735e-08
12897,1.41003948110547e-07
12898,0
12899,7.05019740552735e-08
12900,2.82007896221094e-07
12901,7.05019740552735e-08
12902,7.05019740552735e-08
12903,2.11505922165821e-07
12904,7.05019740552735e-08
12905,1.41003948110547e-07
12906,7.05019740552735e-08
12907,7.05019740552735e-08
12908,7.05019740552735e-08
12909,7.05019740552735e-08
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,7.05019740552735e-08
12917,0
12918,0
12919,7.05019740552735e-08
12920,0
12921,1.41003948110547e-07
12922,2.11505922165821e-07
12923,7.05019740552735e-08
12924,7.05019740552735e-08
12925,7.05019740552735e-08
12926,0
12927,0
12928,1.41003948110547e-07
12929,7.05019740552735e-08
12930,0
12931,0
12932,2.82007896221094e-07
12933,7.05019740552735e-08
12934,7.05019740552735e-08
12935,7.05019740552735e-08
12936,2.11505922165821e-07
12937,7.05019740552735e-08
12938,0
12939,7.05019740552735e-08
12940,7.05019740552735e-08
12941,7.05019740552735e-08
12942,0
12943,0
12944,0
12945,7.05019740552735e-08
12946,0
12947,2.11505922165821e-07
12948,2.11505922165821e-07
12949,0
12950,0
12951,7.05019740552735e-08
12952,2.11505922165821e-07
12953,0
12954,7.05019740552735e-08
12955,7.05019740552735e-08
12956,7.05019740552735e-08
12957,1.41003948110547e-07
12958,7.05019740552735e-08
12959,0
12960,0
12961,7.05019740552735e-08
12962,7.05019740552735e-08
12963,1.41003948110547e-07
12964,7.05019740552735e-08
12965,7.05019740552735e-08
12966,1.41003948110547e-07
12967,0
12968,7.05019740552735e-08
12969,2.11505922165821e-07
12970,7.05019740552735e-08
12971,2.11505922165821e-07
12972,0
12973,0
12974,0
12975,7.05019740552735e-08
12976,1.41003948110547e-07
12977,1.41003948110547e-07
12978,0
12979,7.05019740552735e-08
12980,0
12981,0
12982,0
12983,1.41003948110547e-07
12984,2.11505922165821e-07
12985,0
12986,0
12987,0
12988,7.05019740552735e-08
12989,2.11505922165821e-07
12990,0
12991,0
12992,0
12993,1.41003948110547e-07
12994,3.52509870276368e-07
12995,0
12996,7.05019740552735e-08
12997,2.11505922165821e-07
12998,7.05019740552735e-08
12999,7.05019740552735e-08
13000,2.11505922165821e-07
13001,0
13002,7.05019740552735e-08
13003,0
13004,0
13005,7.05019740552735e-08
13006,7.05019740552735e-08
13007,1.41003948110547e-07
13008,7.05019740552735e-08
13009,7.05019740552735e-08
13010,1.41003948110547e-07
13011,7.05019740552735e-08
13012,0
13013,0
13014,0
13015,7.05019740552735e-08
13016,0
13017,0
13018,1.41003948110547e-07
13019,7.05019740552735e-08
13020,7.05019740552735e-08
13021,0
13022,0
13023,0
13024,7.05019740552735e-08
13025,1.41003948110547e-07
13026,0
13027,0
13028,7.05019740552735e-08
13029,0
13030,1.41003948110547e-07
13031,0
13032,7.05019740552735e-08
13033,7.05019740552735e-08
13034,0
13035,7.05019740552735e-08
13036,0
13037,1.41003948110547e-07
13038,1.41003948110547e-07
13039,7.05019740552735e-08
13040,0
13041,0
13042,1.41003948110547e-07
13043,0
13044,1.41003948110547e-07
13045,0
13046,0
13047,0
13048,1.41003948110547e-07
13049,0
13050,7.05019740552735e-08
13051,0
13052,0
13053,0
13054,0
13055,2.11505922165821e-07
13056,0
13057,0
13058,7.05019740552735e-08
13059,0
13060,1.41003948110547e-07
13061,7.05019740552735e-08
13062,7.05019740552735e-08
13063,7.05019740552735e-08
13064,7.05019740552735e-08
13065,7.05019740552735e-08
13066,0
13067,2.11505922165821e-07
13068,0
13069,7.05019740552735e-08
13070,2.11505922165821e-07
13071,0
13072,7.05019740552735e-08
13073,1.41003948110547e-07
13074,2.11505922165821e-07
13075,7.05019740552735e-08
13076,0
13077,0
13078,1.41003948110547e-07
13079,1.41003948110547e-07
13080,7.05019740552735e-08
13081,7.05019740552735e-08
13082,7.05019740552735e-08
13083,2.11505922165821e-07
13084,2.11505922165821e-07
13085,7.05019740552735e-08
13086,0
13087,0
13088,7.05019740552735e-08
13089,0
13090,2.11505922165821e-07
13091,0
13092,7.05019740552735e-08
13093,7.05019740552735e-08
13094,0
13095,0
13096,1.41003948110547e-07
13097,2.11505922165821e-07
13098,7.05019740552735e-08
13099,1.41003948110547e-07
13100,1.41003948110547e-07
13101,1.41003948110547e-07
13102,2.11505922165821e-07
13103,7.05019740552735e-08
13104,7.05019740552735e-08
13105,7.05019740552735e-08
13106,0
13107,7.05019740552735e-08
13108,0
13109,0
13110,0
13111,7.05019740552735e-08
13112,7.05019740552735e-08
13113,0
13114,0
13115,7.05019740552735e-08
13116,0
13117,7.05019740552735e-08
13118,0
13119,2.82007896221094e-07
13120,0
13121,0
13122,7.05019740552735e-08
13123,7.05019740552735e-08
13124,0
13125,0
13126,1.41003948110547e-07
13127,7.05019740552735e-08
13128,0
13129,7.05019740552735e-08
13130,0
13131,0
13132,0
13133,0
13134,0
13135,7.05019740552735e-08
13136,2.11505922165821e-07
13137,7.05019740552735e-08
13138,1.41003948110547e-07
13139,7.05019740552735e-08
13140,7.05019740552735e-08
13141,7.05019740552735e-08
13142,1.41003948110547e-07
13143,7.05019740552735e-08
13144,7.05019740552735e-08
13145,0
13146,2.82007896221094e-07
13147,7.05019740552735e-08
13148,0
13149,0
13150,1.41003948110547e-07
13151,0
13152,2.82007896221094e-07
13153,7.05019740552735e-08
13154,7.05019740552735e-08
13155,0
13156,2.11505922165821e-07
13157,7.05019740552735e-08
13158,0
13159,0
13160,2.11505922165821e-07
13161,7.05019740552735e-08
13162,7.05019740552735e-08
13163,7.05019740552735e-08
13164,2.11505922165821e-07
13165,7.05019740552735e-08
13166,0
13167,0
13168,0
13169,0
13170,7.05019740552735e-08
13171,7.05019740552735e-08
13172,7.05019740552735e-08
13173,7.05019740552735e-08
13174,1.41003948110547e-07
13175,0
13176,7.05019740552735e-08
13177,7.05019740552735e-08
13178,7.05019740552735e-08
13179,0
13180,1.41003948110547e-07
13181,0
13182,7.05019740552735e-08
13183,7.05019740552735e-08
13184,0
13185,7.05019740552735e-08
13186,7.05019740552735e-08
13187,0
13188,0
13189,7.05019740552735e-08
13190,0
13191,7.05019740552735e-08
13192,7.05019740552735e-08
13193,1.41003948110547e-07
13194,1.41003948110547e-07
13195,0
13196,0
13197,1.41003948110547e-07
13198,2.11505922165821e-07
13199,1.41003948110547e-07
13200,7.05019740552735e-08
13201,7.05019740552735e-08
13202,0
13203,0
13204,0
13205,7.05019740552735e-08
13206,0
13207,2.11505922165821e-07
13208,7.05019740552735e-08
13209,0
13210,0
13211,7.05019740552735e-08
13212,1.41003948110547e-07
13213,7.05019740552735e-08
13214,7.05019740552735e-08
13215,1.41003948110547e-07
13216,7.05019740552735e-08
13217,1.41003948110547e-07
13218,1.41003948110547e-07
13219,0
13220,1.41003948110547e-07
13221,7.05019740552735e-08
13222,7.05019740552735e-08
13223,0
13224,0
13225,7.05019740552735e-08
13226,0
13227,1.41003948110547e-07
13228,2.11505922165821e-07
13229,0
13230,1.41003948110547e-07
13231,1.41003948110547e-07
13232,1.41003948110547e-07
13233,1.41003948110547e-07
13234,0
13235,1.41003948110547e-07
13236,0
13237,7.05019740552735e-08
13238,7.05019740552735e-08
13239,3.52509870276368e-07
13240,7.05019740552735e-08
13241,1.41003948110547e-07
13242,0
13243,0
13244,1.41003948110547e-07
13245,0
13246,0
13247,7.05019740552735e-08
13248,0
13249,0
13250,0
13251,0
13252,7.05019740552735e-08
13253,1.41003948110547e-07
13254,7.05019740552735e-08
13255,2.11505922165821e-07
13256,0
13257,0
13258,0
13259,1.41003948110547e-07
13260,7.05019740552735e-08
13261,0
13262,7.05019740552735e-08
13263,1.41003948110547e-07
13264,2.11505922165821e-07
13265,0
13266,0
13267,1.41003948110547e-07
13268,7.05019740552735e-08
13269,2.11505922165821e-07
13270,7.05019740552735e-08
13271,2.11505922165821e-07
13272,0
13273,7.05019740552735e-08
13274,2.82007896221094e-07
13275,2.11505922165821e-07
13276,1.41003948110547e-07
13277,1.41003948110547e-07
13278,7.05019740552735e-08
13279,0
13280,7.05019740552735e-08
13281,0
13282,0
13283,0
13284,0
13285,1.41003948110547e-07
13286,0
13287,2.11505922165821e-07
13288,7.05019740552735e-08
13289,1.41003948110547e-07
13290,2.82007896221094e-07
13291,0
13292,0
13293,7.05019740552735e-08
13294,2.11505922165821e-07
13295,0
13296,7.05019740552735e-08
13297,0
13298,2.11505922165821e-07
13299,7.05019740552735e-08
13300,1.41003948110547e-07
13301,7.05019740552735e-08
13302,7.05019740552735e-08
13303,7.05019740552735e-08
13304,7.05019740552735e-08
13305,7.05019740552735e-08
13306,7.05019740552735e-08
13307,0
13308,0
13309,7.05019740552735e-08
13310,1.41003948110547e-07
13311,2.11505922165821e-07
13312,7.05019740552735e-08
13313,1.41003948110547e-07
13314,1.41003948110547e-07
13315,0
13316,0
13317,7.05019740552735e-08
13318,7.05019740552735e-08
13319,1.41003948110547e-07
13320,0
13321,0
13322,7.05019740552735e-08
13323,1.41003948110547e-07
13324,1.41003948110547e-07
13325,0
13326,0
13327,2.11505922165821e-07
13328,0
13329,1.41003948110547e-07
13330,2.11505922165821e-07
13331,7.05019740552735e-08
13332,2.11505922165821e-07
13333,7.05019740552735e-08
13334,0
13335,0
13336,7.05019740552735e-08
13337,7.05019740552735e-08
13338,0
13339,2.11505922165821e-07
13340,1.41003948110547e-07
13341,2.11505922165821e-07
13342,7.05019740552735e-08
13343,7.05019740552735e-08
13344,2.82007896221094e-07
13345,0
13346,7.05019740552735e-08
13347,7.05019740552735e-08
13348,0
13349,7.05019740552735e-08
13350,1.41003948110547e-07
13351,7.05019740552735e-08
13352,0
13353,1.41003948110547e-07
13354,0
13355,0
13356,0
13357,7.05019740552735e-08
13358,7.05019740552735e-08
13359,7.05019740552735e-08
13360,7.05019740552735e-08
13361,7.05019740552735e-08
13362,7.05019740552735e-08
13363,1.41003948110547e-07
13364,7.05019740552735e-08
13365,7.05019740552735e-08
13366,1.41003948110547e-07
13367,7.05019740552735e-08
13368,0
13369,7.05019740552735e-08
13370,7.05019740552735e-08
13371,0
13372,2.11505922165821e-07
13373,0
13374,0
13375,7.05019740552735e-08
13376,0
13377,2.11505922165821e-07
13378,1.41003948110547e-07
13379,1.41003948110547e-07
13380,1.41003948110547e-07
13381,1.41003948110547e-07
13382,7.05019740552735e-08
13383,7.05019740552735e-08
13384,1.41003948110547e-07
13385,7.05019740552735e-08
13386,2.82007896221094e-07
13387,0
13388,2.11505922165821e-07
13389,0
13390,7.05019740552735e-08
13391,0
13392,2.82007896221094e-07
13393,2.82007896221094e-07
13394,1.41003948110547e-07
13395,7.05019740552735e-08
13396,2.11505922165821e-07
13397,2.11505922165821e-07
13398,1.41003948110547e-07
13399,7.05019740552735e-08
13400,7.05019740552735e-08
13401,0
13402,7.05019740552735e-08
13403,7.05019740552735e-08
13404,1.41003948110547e-07
13405,1.41003948110547e-07
13406,0
13407,0
13408,1.41003948110547e-07
13409,0
13410,1.41003948110547e-07
13411,7.05019740552735e-08
13412,7.05019740552735e-08
13413,7.05019740552735e-08
13414,1.41003948110547e-07
13415,3.52509870276368e-07
13416,7.05019740552735e-08
13417,7.05019740552735e-08
13418,0
13419,1.41003948110547e-07
13420,1.41003948110547e-07
13421,7.05019740552735e-08
13422,7.05019740552735e-08
13423,7.05019740552735e-08
13424,1.41003948110547e-07
13425,2.11505922165821e-07
13426,0
13427,7.05019740552735e-08
13428,7.05019740552735e-08
13429,7.05019740552735e-08
13430,0
13431,0
13432,2.11505922165821e-07
13433,7.05019740552735e-08
13434,0
13435,0
13436,2.11505922165821e-07
13437,0
13438,0
13439,7.05019740552735e-08
13440,1.41003948110547e-07
13441,1.41003948110547e-07
13442,0
13443,1.41003948110547e-07
13444,0
13445,2.11505922165821e-07
13446,2.11505922165821e-07
13447,2.11505922165821e-07
13448,7.05019740552735e-08
13449,1.41003948110547e-07
13450,0
13451,7.05019740552735e-08
13452,1.41003948110547e-07
13453,2.82007896221094e-07
13454,7.05019740552735e-08
13455,2.11505922165821e-07
13456,7.05019740552735e-08
13457,7.05019740552735e-08
13458,2.11505922165821e-07
13459,1.41003948110547e-07
13460,7.05019740552735e-08
13461,2.82007896221094e-07
13462,0
13463,0
13464,1.41003948110547e-07
13465,0
13466,2.11505922165821e-07
13467,0
13468,1.41003948110547e-07
13469,1.41003948110547e-07
13470,0
13471,2.11505922165821e-07
13472,0
13473,1.41003948110547e-07
13474,0
13475,1.41003948110547e-07
13476,7.05019740552735e-08
13477,0
13478,1.41003948110547e-07
13479,7.05019740552735e-08
13480,2.11505922165821e-07
13481,0
13482,1.41003948110547e-07
13483,7.05019740552735e-08
13484,1.41003948110547e-07
13485,0
13486,7.05019740552735e-08
13487,7.05019740552735e-08
13488,2.82007896221094e-07
13489,4.23011844331641e-07
13490,0
13491,2.82007896221094e-07
13492,7.05019740552735e-08
13493,0
13494,1.41003948110547e-07
13495,0
13496,2.11505922165821e-07
13497,1.41003948110547e-07
13498,2.11505922165821e-07
13499,0
13500,2.11505922165821e-07
13501,2.82007896221094e-07
13502,1.41003948110547e-07
13503,1.41003948110547e-07
13504,3.52509870276368e-07
13505,2.11505922165821e-07
13506,1.41003948110547e-07
13507,7.05019740552735e-08
13508,7.05019740552735e-08
13509,7.05019740552735e-08
13510,2.11505922165821e-07
13511,2.11505922165821e-07
13512,2.11505922165821e-07
13513,7.05019740552735e-08
13514,1.41003948110547e-07
13515,0
13516,7.05019740552735e-08
13517,0
13518,1.41003948110547e-07
13519,1.41003948110547e-07
13520,0
13521,0
13522,1.41003948110547e-07
13523,7.05019740552735e-08
13524,1.41003948110547e-07
13525,1.41003948110547e-07
13526,0
13527,0
13528,7.05019740552735e-08
13529,1.41003948110547e-07
13530,3.52509870276368e-07
13531,0
13532,2.11505922165821e-07
13533,1.41003948110547e-07
13534,7.05019740552735e-08
13535,7.05019740552735e-08
13536,0
13537,7.05019740552735e-08
13538,7.05019740552735e-08
13539,0
13540,0
13541,0
13542,1.41003948110547e-07
13543,7.05019740552735e-08
13544,7.05019740552735e-08
13545,0
13546,1.41003948110547e-07
13547,2.11505922165821e-07
13548,1.41003948110547e-07
13549,7.05019740552735e-08
13550,2.11505922165821e-07
13551,0
13552,0
13553,1.41003948110547e-07
13554,0
13555,2.11505922165821e-07
13556,1.41003948110547e-07
13557,2.82007896221094e-07
13558,0
13559,2.11505922165821e-07
13560,7.05019740552735e-08
13561,1.41003948110547e-07
13562,3.52509870276368e-07
13563,7.05019740552735e-08
13564,2.11505922165821e-07
13565,7.05019740552735e-08
13566,1.41003948110547e-07
13567,7.05019740552735e-08
13568,1.41003948110547e-07
13569,1.41003948110547e-07
13570,0
13571,0
13572,0
13573,7.05019740552735e-08
13574,7.05019740552735e-08
13575,2.82007896221094e-07
13576,1.41003948110547e-07
13577,1.41003948110547e-07
13578,0
13579,2.82007896221094e-07
13580,1.41003948110547e-07
13581,7.05019740552735e-08
13582,7.05019740552735e-08
13583,2.11505922165821e-07
13584,1.41003948110547e-07
13585,1.41003948110547e-07
13586,7.05019740552735e-08
13587,0
13588,7.05019740552735e-08
13589,1.41003948110547e-07
13590,2.11505922165821e-07
13591,0
13592,3.52509870276368e-07
13593,0
13594,2.11505922165821e-07
13595,0
13596,1.41003948110547e-07
13597,7.05019740552735e-08
13598,0
13599,1.41003948110547e-07
13600,7.05019740552735e-08
13601,1.41003948110547e-07
13602,7.05019740552735e-08
13603,0
13604,7.05019740552735e-08
13605,7.05019740552735e-08
13606,3.52509870276368e-07
13607,1.41003948110547e-07
13608,7.05019740552735e-08
13609,0
13610,1.41003948110547e-07
13611,7.05019740552735e-08
13612,7.05019740552735e-08
13613,7.05019740552735e-08
13614,7.05019740552735e-08
13615,1.41003948110547e-07
13616,1.41003948110547e-07
13617,1.41003948110547e-07
13618,1.41003948110547e-07
13619,0
13620,2.82007896221094e-07
13621,2.11505922165821e-07
13622,7.05019740552735e-08
13623,7.05019740552735e-08
13624,1.41003948110547e-07
13625,7.05019740552735e-08
13626,0
13627,0
13628,3.52509870276368e-07
13629,7.05019740552735e-08
13630,7.05019740552735e-08
13631,0
13632,0
13633,1.41003948110547e-07
13634,2.11505922165821e-07
13635,7.05019740552735e-08
13636,7.05019740552735e-08
13637,7.05019740552735e-08
13638,1.41003948110547e-07
13639,2.11505922165821e-07
13640,1.41003948110547e-07
13641,7.05019740552735e-08
13642,0
13643,1.41003948110547e-07
13644,7.05019740552735e-08
13645,1.41003948110547e-07
13646,0
13647,0
13648,7.05019740552735e-08
13649,2.11505922165821e-07
13650,7.05019740552735e-08
13651,3.52509870276368e-07
13652,0
13653,1.41003948110547e-07
13654,0
13655,0
13656,0
13657,0
13658,7.05019740552735e-08
13659,1.41003948110547e-07
13660,7.05019740552735e-08
13661,7.05019740552735e-08
13662,7.05019740552735e-08
13663,7.05019740552735e-08
13664,0
13665,2.11505922165821e-07
13666,1.41003948110547e-07
13667,2.11505922165821e-07
13668,0
13669,0
13670,1.41003948110547e-07
13671,7.05019740552735e-08
13672,7.05019740552735e-08
13673,0
13674,0
13675,7.05019740552735e-08
13676,1.41003948110547e-07
13677,7.05019740552735e-08
13678,1.41003948110547e-07
13679,7.05019740552735e-08
13680,1.41003948110547e-07
13681,1.41003948110547e-07
13682,0
13683,1.41003948110547e-07
13684,7.05019740552735e-08
13685,7.05019740552735e-08
13686,7.05019740552735e-08
13687,1.41003948110547e-07
13688,0
13689,7.05019740552735e-08
13690,0
13691,1.41003948110547e-07
13692,1.41003948110547e-07
13693,7.05019740552735e-08
13694,0
13695,0
13696,0
13697,0
13698,7.05019740552735e-08
13699,7.05019740552735e-08
13700,1.41003948110547e-07
13701,0
13702,0
13703,0
13704,1.41003948110547e-07
13705,7.05019740552735e-08
13706,7.05019740552735e-08
13707,0
13708,2.11505922165821e-07
13709,0
13710,7.05019740552735e-08
13711,0
13712,1.41003948110547e-07
13713,0
13714,1.41003948110547e-07
13715,7.05019740552735e-08
13716,7.05019740552735e-08
13717,1.41003948110547e-07
13718,2.11505922165821e-07
13719,0
13720,1.41003948110547e-07
13721,7.05019740552735e-08
13722,2.11505922165821e-07
13723,0
13724,3.52509870276368e-07
13725,2.82007896221094e-07
13726,7.05019740552735e-08
13727,7.05019740552735e-08
13728,0
13729,0
13730,1.41003948110547e-07
13731,2.11505922165821e-07
